User_Id,Title,Year,Conteo
fgtkms,Garry's Mod,2014,1
fgtkms,Insurgency,2015,1
fgtkms,Lilly and Sasha: Nexus of Souls,2016,1
fgtkms,Nidhogg,2015,1
fhjao,Castle Crashers®,2013,1
fhjao,MapleStory,2013,1
fhjao,Poker Night 2,2013,1
fhjao,Saints Row IV,2014,1
fhjao,Team Fortress 2,2013,1
fhmmr,Starbound,2014,1
fhmmr,The Expendabros,2015,1
fiTcherino,Borderlands 2,2014,1
fiTcherino,Call of Duty: Black Ops - Mac Edition,2014,1
fiTcherino,Counter-Strike: Global Offensive,2015,1
fiTcherino,Garry's Mod,2014,1
fiTcherino,Left 4 Dead 2,2014,1
fiTcherino,Team Fortress 2,2014,1
fieryclockwork,Toribash,2014,1
fieryluck,Counter-Strike: Global Offensive,2015,1
fieryluck,POSTAL 2,2015,1
fieryluck,Terraria,2014,1
fieryluck,Unturned,2014,1
fightingrobot47,AirMech Strike,2015,1
fightingrobot47,Battle Islands,2015,1
fightingrobot47,Loadout,2015,1
fightingrobot47,Spiral Knights,2014,1
fightingrobot47,Trove,2016,1
fil96,Dishonored,2014,1
filthyrehab,Pillars of Eternity,2015,1
filthyrehab,Starbound,2013,1
finding_dad,Alien: Isolation,2015,1
finding_dad,Life is Strange - Episode 1,2015,1
finnept,Stardust Vanguards,2015,1
finnept,Ultimate Chicken Horse,2016,1
finnisabumhead,Darkest Dungeon®,2015,1
finnisabumhead,Half-Life 2,2012,1
finnix17,Euro Truck Simulator,2014,1
finnzag1,Craft The World,2014,1
fintanboy,LEGO® Marvel™ Super Heroes,2014,1
fintanboy,Portal Stories: Mel,2015,1
fire020,Saints Row: The Third,2014,1
fireballdude56,LEGO® Marvel™ Super Heroes,2014,1
fireballdude56,Tactical Intervention,2014,1
firestarter2001,Robocraft,2014,1
firestarter2001,The Forest,2014,1
firin_meh_iazor,DayZ,2014,1
firionroseii,Aura Kingdom,2014,1
firmanfaryd,Dishonored,2015,1
firnin_hanks,Grand Theft Auto V,2015,1
firnin_hanks,Mount Your Friends,2016,1
firstshop,Counter-Strike: Global Offensive,2015,1
fiscure1,Starbound,2015,1
fiscure1,Terraria,2013,1
fishcathabb,Rust,2014,1
fishfishfishfish,Team Fortress 2,2013,1
fissuretf2,Team Fortress 2,2015,1
fitemedickhead,Awesomenauts - the 2D moba,2014,1
fitemeirlfget,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",2014,1
fitzbrahh,Counter-Strike: Global Offensive,2014,1
fitzbrahh,The Detail,2015,1
fiveTF2,Team Fortress 2,2013,1
fivewordsinfuckingneon,Psychonauts,2012,1
fixated84,South Park™: The Stick of Truth™,2014,1
fjackfair,Brick-Force,2015,1
fjlightning,Arma 3,2014,1
fktm0903,Left 4 Dead 2,2013,1
fktm0903,Tom Clancy’s The Division™,2016,1
fktm0903,XCOM® 2,2016,1
flagninja,Desktop Dungeons,2014,1
flame1312,Blacklight: Retribution,2014,1
flame1312,Receiver,2016,1
flame1312,Tom Clancy's Rainbow Six® Siege,2016,1
flame1312,Unturned,2015,1
flamelight,Burstfire,2015,1
flamelight,Don't Starve Together,2014,1
flamelight,Melody's Escape,2014,1
flamerang,Call of Duty®: Advanced Warfare - Gold Edition,2014,1
flamerang,Counter-Strike: Global Offensive,2015,1
flamingdrag00n,Portal 2,2015,1
flamjongun,Grand Theft Auto III,2014,1
flamjongun,Portal 2,2014,1
flatwhite,Borderlands 2,2013,1
flatwhite,Counter-Strike: Source,2013,1
flatwhite,LEGO® Batman 2 DC Super Heroes™,2015,1
flatwhite,Left 4 Dead 2,2012,1
flatwhite,Little Inferno,2013,1
flatwhite,"Star Wars: Battlefront 2 (Classic, 2005)",2012,1
flatwhite,The Walking Dead: Season 2,2014,1
flazep,Counter-Strike: Global Offensive,2015,1
fldwest,Garry's Mod,2014,1
fldwest,Insurgency,2014,1
fldwest,Rust,2015,1
fleshwounda,Fallout 4,2015,1
flexi_12,Company of Heroes 2,2014,1
flexi_12,DRAGON BALL XENOVERSE,2015,1
flightdrive,Terraria,2013,1
flippy12343,Killing Floor,2014,2
flippy12343,Left 4 Dead 2,2014,2
flippy12343,PlanetSide 2,2014,2
flix141,DayZ,2015,1
floppymoppy,Counter-Strike: Global Offensive,2016,1
floppymoppy,Team Fortress 2,2014,1
flourishx,Without Within,2015,1
fluffybunnies123,Counter-Strike: Global Offensive,2016,1
fluttershy_by_punipaws-d5szfuc,Counter-Strike: Global Offensive,2013,1
fluttershy_by_punipaws-d5szfuc,The Forest,2014,1
fluxxenik,Fistful of Frags,2014,1
fluxxenik,PlanetSide 2,2013,1
fluxxenik,Tactical Intervention,2013,1
fluxxenik,Tribes: Ascend,2013,1
fluxxenik,Wolfenstein 3D,2014,1
flybox346789,Team Fortress 2,2014,1
flyinghigherthanakite,Hotline Miami,2014,1
flyjac114,"Papers, Please",2014,1
flynn272,Little Inferno,2015,1
flynnnz,Counter-Strike: Global Offensive,2015,1
flynnyfire,Tomb Raider II,2014,1
flypussy,Team Fortress 2,2013,1
fmtpp,Counter-Strike: Global Offensive,2016,1
fobbsy,Spec Ops: The Line,2013,1
foe99FTW,Democracy 3,2014,1
foe99FTW,Garry's Mod,2013,1
foe99FTW,the static speaks my name,2015,1
folkfrightsa,If My Heart Had Wings,2015,1
foolsfoolsfools,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,2015,1
foolsfoolsfools,Sid Meier's Civilization® V,2013,1
foolsfoolsfools,The Beginner's Guide,2015,1
foreverkewl,APB Reloaded,2015,1
foreverkewl,Double Action: Boogaloo,2015,1
foreverkewl,Scribblenauts Unlimited,2014,1
forganmreeman,Garry's Mod,2013,1
forganmreeman,Super MNC,2013,1
forganmreeman,Team Fortress 2,2012,1
forsakengremory,Spiral Knights,2013,1
fortas9806,Left 4 Dead 2,2014,1
fortas9806,Stardew Valley,2016,1
fortheloveofpotatoes,BioShock™,2014,1
forumjoe,Cogs,2011,1
foxer007,BattleBlock Theater®,2014,1
foxer007,Counter-Strike: Global Offensive,2014,1
foxer007,Garry's Mod,2014,1
foxer007,Need For Speed: Hot Pursuit,2014,1
foxer007,Team Fortress 2,2014,1
foxer007,Unturned,2014,1
foxlets,BIT.TRIP RUNNER,2013,1
foxlets,Monster Loves You!,2013,1
foxlets,Terraria,2011,1
foxlets,The Sims™ 3,2013,1
foxlets,The Walking Dead,2013,1
foxmuldz,Kung Fury: Street Rage,2015,1
fpstheroamer,Boring Man - Online Tactical Stickman Combat,2016,1
fpstheroamer,Counter-Strike: Global Offensive,2016,1
fpstheroamer,Robocraft,2015,1
fpstheroamer,Team Fortress 2,2015,1
fracler,Counter-Strike: Global Offensive,2014,1
framesm8,Left 4 Dead 2,2014,1
frank_1999,Monaco: What's Yours Is Mine,2014,1
frank_1999,To the Moon,2014,1
frankenstien1251,Team Fortress 2,2015,1
frankieknuckles,Team Fortress 2,2015,1
frankiesayschillax,Brothers - A Tale of Two Sons,2014,1
frankiesayschillax,Mad Max,2015,1
frankiesayschillax,Portal Knights,2016,1
franklinhi,Insurgency,2014,1
franklinhi,Pixel Piracy,2015,1
franklinhi,Stranded Deep,2015,1
franklinhi,Tactical Intervention,2014,1
franklinhi,Trine 2: Complete Story,2014,1
frankster576,NBA 2K16,2016,1
frannleman,Call of Duty®: Modern Warfare® 2,2015,1
frannleman,EVGA Precision XOC,2015,1
frannleman,Heroes &amp; Generals,2014,1
frannleman,STAR WARS™ Republic Commando™,2015,1
frannleman,"Star Wars: Battlefront 2 (Classic, 2005)",2015,1
franny360,BioShock Infinite,2015,1
fraserj,LISA,2015,1
fraybae,Absolute Drift,2015,1
fraybae,Paranautical Activity: Deluxe Atonement Edition,2013,1
fraybae,Unturned,2014,1
frazzamatazthesofthair,Counter-Strike: Global Offensive,2016,1
frazzamatazthesofthair,Team Fortress 2,2013,1
freakman248,Left 4 Dead 2,2013,1
freded123,Saints Row: The Third,2014,1
freded123,The Walking Dead: Season 2,2014,1
fredericktb,Counter-Strike: Global Offensive,2016,1
fredericktb,Garry's Mod,2014,1
freedomHR,Prototype™,2014,1
freedomHR,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,2014,1
freedom_justice,Eternal Senia,2015,1
freedomee,Arma 3,2015,1
freedomee,Empire: Total War™,2015,1
freedomee,Far Cry® 4,2015,1
freehats,Borderlands 2,2014,1
freehats,Garry's Mod,2014,1
freehats,Half-Life 2,2014,1
freehats,Just Cause 2: Multiplayer Mod,2014,1
freehats,Team Fortress 2,2014,1
freeman259,Counter-Strike: Global Offensive,2015,1
freeman259,Stranded Deep,2015,1
freeman259,Team Fortress 2,2014,1
freerunners,SpaceChem,2014,1
freeskinseu,Europa Universalis IV,2016,1
freeteamfortress2itemsgiveaway,Team Fortress 2,2014,1
freezer19,DOOM,2016,1
freshafcakes,Age of Empires® III: Complete Collection,2015,1
freshafcakes,Ford Racing 3,2015,1
freshcake,DayZ,2013,1
freshcake,Rust,2013,1
freshfishss,Warframe,2014,1
freshovenbakedmemes,Hurtworld,2016,1
frghergtdegftr,Killing Floor,2013,1
frghergtdegftr,Spiral Knights,2013,1
frghergtdegftr,Warface,2014,1
friarfuck,Fallout 4,2016,1
friarfuck,Farming Simulator 2013 Titanium Edition,2014,1
friarfuck,Need for Speed Undercover,2013,1
friarfuck,ORION: Prelude,2014,1
friarfuck,PlanetSide 2,2016,1
friarfuck,Turbo Dismount™,2014,1
friedlychees,Bastion,2016,1
friedlychees,Besiege,2015,1
friendlyBlackm,BeamNG.drive,2015,1
friendlyBlackm,Counter-Strike: Global Offensive,2016,1
friendlyBlackm,Spiral Knights,2012,1
friendlyBlackm,Surgeon Simulator,2014,1
friendlyBlackm,Terraria,2014,1
frikcha,Goat Simulator,2015,1
frikcha,Magicite,2015,1
frikcha,Rogue Legacy,2015,1
frikcha,SpeedRunners,2015,1
frikcha,Starbound,2014,1
frikcha,Tales from the Borderlands,2016,1
frikinik,Bastion,2014,1
frikinik,Borderlands,2011,1
frikinik,Fallout 3: Game of the Year Edition,2012,1
frisasky,Age of Chivalry,2012,1
frisasky,Sniper Elite: Nazi Zombie Army,2013,1
frodomybaggins,Counter-Strike: Global Offensive,2015,1
frodomybaggins,Fallout 4,2015,1
frodomybaggins,Game Dev Tycoon,2014,1
frodomybaggins,Garry's Mod,2013,1
frogmcvape,Assassin’s Creed® III,2013,1
froijaye,The Binding of Isaac,2015,1
froijaye,Unturned,2014,1
from808,Counter-Strike: Source,2014,1
frompanem,Team Fortress 2,2012,1
frost27820,ARK: Survival Evolved,2015,1
frost27820,Kerbal Space Program,2015,1
frost27820,Mortal Kombat Komplete Edition,2015,1
frost27820,Starbound,2016,1
frostold,Blacklight: Retribution,2013,1
frostold,Call of Duty®: Modern Warfare® 2,2014,1
frostold,DayZ,2014,1
frosty0wnz6,Governor of Poker 3,2016,1
frozout,Ace of Spades: Battle Builder,2014,1
frozout,Borderlands 2,2014,1
frozout,Counter-Strike: Global Offensive,2014,1
frozout,Magic 2014 — Duels of the Planeswalkers,2013,1
frozout,Rust,2014,1
frozout,Super Hexagon,2014,1
frozout,Terraria,2013,1
fruitpunchiiz,Feeding Frenzy 2 Deluxe,2014,1
fruitpunchiiz,Fortix,2013,1
fruitpunchiiz,Magicka,2014,1
fruitpunchiiz,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD,2014,1
fruitpunchiiz,Zuma's Revenge!,2014,1
fruity8,Heroes &amp; Generals,2015,1
fruity_ninja,Call of Duty: World at War,2013,1
fruity_ninja,Saints Row: The Third,2014,1
fsfs546hd,Dino D-Day,2013,1
fsociety_00,Borderlands 2,2015,1
fsociety_00,Garry's Mod,2016,1
fsociety_00,Rust,2015,1
fsociety_00,Unturned,2015,1
fuccboi_inc,Borderlands 2,2015,1
fuccboi_inc,FlatOut,2014,1
fuccboi_inc,TrackMania Nations Forever,2015,1
fuccboihectic,Five Nights at Freddy's,2014,1
fuccboihectic,Game Dev Tycoon,2014,1
fuccboihectic,Sid Meier's Civilization® V,2016,1
fuccboihectic,Team Fortress 2,2014,1
fuccboihectic,The Forest,2015,1
fuckenkevin,Call of Duty®: Modern Warfare® 2,2014,1
fucking_hacker,Brutal Legend,2015,1
fuckingcocksuka,This War of Mine,2015,1
fuckingdinasaww,Counter-Strike,2014,1
fuckingdinasaww,Counter-Strike: Global Offensive,2014,1
fuckingdinasaww,Counter-Strike: Source,2013,1
fuckingdinasaww,Garry's Mod,2013,1
fuckingdinasaww,Insurgency,2014,1
fuckitm8,Blender,2015,1
fuckitm8,Insurgency,2014,1
fuckitm8,Rust,2013,1
fuckoffandstopsharingmyprofile,Alien: Isolation,2015,1
fuckoffandstopsharingmyprofile,Firewatch,2016,1
fuckoffandstopsharingmyprofile,Hook,2015,1
fuckoffandstopsharingmyprofile,LIMBO,2015,1
fuckofplease,Counter-Strike: Global Offensive,2016,1
fuckofplease,The Incredible Adventures of Van Helsing,2016,1
fui312,Ace of Spades: Battle Builder,2014,1
fui312,Block N Load,2015,1
fui312,Robocraft,2016,1
fui312,Team Fortress 2,2014,1
fukdat,Counter-Strike: Global Offensive,2016,1
fukhole,Fallout: New Vegas,2014,1
fukum008,Just Cause 2,2015,1
fukum008,Rust,2015,1
fulldroid,Rust,2014,1
fulldroid,Unturned,2014,1
fummywumkins,Wild Animal Racing,2016,1
fung_bb,Counter-Strike: Global Offensive,2015,1
funitureoflawinforcement,Angry Video Game Nerd Adventures,2016,1
funitureoflawinforcement,Mortal Kombat Komplete Edition,2016,1
funitureoflawinforcement,Saints Row IV,2013,1
funkie8,Realm of the Mad God,2015,1
funkie8,Starbound,2015,1
funky4tacos,Garry's Mod,2013,1
funky4tacos,Tactical Intervention,2013,1
funky4tacos,Thinking with Time Machine,2014,1
funky4tacos,Trove,2015,1
funkymeme,FTL: Faster Than Light,2014,1
funkymeme,Garry's Mod,2014,1
funkymeme,Team Fortress 2,2014,1
funkyotc,Assassin's Creed® Unity,2014,1
funnyfantom,Dungeon Defenders II,2016,1
funnysuntadm,BioShock™,2013,1
funnysuntadm,Counter-Strike: Global Offensive,2013,1
funnysuntadm,Garry's Mod,2013,1
funnysuntadm,Left 4 Dead 2,2013,1
funnysuntadm,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,2013,1
furbslice,The Last Door - Collector's Edition,2015,1
furtsan,Half-Life 2,2014,1
furtsan,Team Fortress 2,2013,1
fusefinal,Just Cause 2,2014,1
fusion12,Counter-Strike: Global Offensive,2014,1
fusion12,Doom 3: BFG Edition,2014,1
fusion12,Metro 2033 Redux,2014,1
fusion12,PlanetSide 2,2014,1
fussyfusfis,Borderlands 2,2016,1
fusvanhaim,Chivalry: Medieval Warfare,2013,1
fusvanhaim,Left 4 Dead 2,2013,1
fuzguts,Antichamber,2014,1
fuzguts,PlanetSide 2,2014,1
fuzzi99,Talisman: Prologue,2013,1
fuzznuzzed,Left 4 Dead 2,2014,1
fuzzygrilz,Magic 2015 - Duels of the Planeswalkers,2014,1
fuzzygrilz,Magic: The Gathering - Duels of the Planeswalkers 2012,2014,1
fyredefyre,Team Fortress 2,2011,1
fyrerez,Insurgency,2014,1
g0dkiller,Alan Wake,2013,1
g0dkiller,E.Y.E: Divine Cybermancy,2012,1
g0dkiller,Team Fortress 2,2011,1
g0dpanther,Far Cry 3 - Blood Dragon,2014,1
g0dpanther,The Walking Dead,2013,1
gRFLX,Counter-Strike: Global Offensive,2014,1
gRimski,The Stanley Parable,2013,1
gaaaaaayyyy,Hero Siege,2016,1
gaaaaaayyyy,Warframe,2016,1
gabbler123,Bastion,2016,1
gabbler123,Chicken Invaders 5,2015,1
gabbler123,Counter-Strike: Global Offensive,2016,1
gabbler123,Geometry Dash,2015,1
gabbler123,Killing Floor,2015,1
gabbler123,Super Meat Boy,2015,1
gabennnnnnnnnn,Insurgency,2015,1
gabennnnnnnnnn,Team Fortress 2,2014,1
gabethedoggod,Mafia II,2015,1
gabethedoggod,PAYDAY™ The Heist,2015,1
gabethedoggod,Rust,2015,1
gabethedoggod,Unturned,2015,1
gabflo,Ichi,2015,1
gabowockeez,Team Fortress 2,2011,1
gabriel12br,Robocraft,2015,1
gabrielpadovani11,Five Nights at Freddy's,2014,1
gabrielpadovani11,Five Nights at Freddy's 2,2015,1
gabrielpadovani11,Left 4 Dead 2,2013,1
gabrielpadovani11,Portal,2014,1
gabrielpadovani11,Rust,2014,1
gabrielschmid,Max Gentlemen,2014,1
gabrielschmid,Team Fortress 2,2014,1
gabryus,NotGTAV,2015,1
gaiyamato,Endless Legend™,2015,1
gaiyamato,Mount &amp; Blade: Warband,2013,1
gaiyamato,Sid Meier's Civilization® V,2011,1
galahz,Counter-Strike: Global Offensive,2015,1
galaxyidoltetora,ARK: Survival Evolved,2015,1
galaxymaster1,Loadout,2014,1
galaxymaster1,Star Trek Online,2014,1
galoot,Chivalry: Medieval Warfare,2013,1
galoot,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,2013,1
gamanoel,Counter-Strike: Global Offensive,2014,1
gamerbegamin,Supreme Commander,2014,1
gamerbro222,No More Room in Hell,2014,1
gamerdude7892,Fallout: New Vegas,2015,1
gamerexq,BioShock™,2013,1
gamerexq,ENSLAVED™: Odyssey to the West™ Premium Edition,2014,1
gamerexq,Firewatch,2016,1
gamerexq,LIMBO,2016,1
gamerexq,Sniper Elite: Nazi Zombie Army,2013,1
gamerexq,The Walking Dead,2014,1
gamerkung1,Counter-Strike: Global Offensive,2016,1
gamerkung1,Grand Theft Auto V,2016,1
gamerkung1,H1Z1,2016,1
gamerman3828,State of Decay,2013,1
gamername13,Garry's Mod,2014,1
gamername13,Rust,2015,1
gamersnz404,Bully: Scholarship Edition,2016,1
gamerxxx21,No More Room in Hell,2013,1
gamerxxx21,Team Fortress 2,2014,1
gamesdead,Counter-Strike: Global Offensive,2014,1
gamesgamer,Garry's Mod,2014,1
gamesownedbyme,Counter-Strike: Global Offensive,2014,1
gamesownedbyme,Loadout,2014,1
gamesownedbyme,Watch_Dogs™,2014,1
gametsf,Counter-Strike: Global Offensive,2016,1
gametsf,Fuse,2016,1
gametsf,Garry's Mod,2013,1
gametsf,HITMAN™,2016,1
gamingftw123,AudioSurf,2013,1
gamingftw123,Half-Life 2,2012,1
gamingftw123,Terraria,2013,1
gamingintothefuture,Counter-Strike: Global Offensive,2014,1
gamingintothefuture,Warframe,2015,1
gamingislife,Portal 2,2015,1
gamingislife,Team Fortress 2,2015,1
gamingislife,Terraria,2014,1
gamingislife,Unturned - Permanent Gold Upgrade,2015,1
gamingninjer,Mass Effect,2013,1
gamingtonemsi,Left 4 Dead 2,2014,1
gamingtonemsi,Team Fortress 2,2014,1
gangaslaya4dayz,Rust,2015,1
gangstacool,Call of Duty®: Black Ops III,2016,1
gangstapimpplaya,Blood and Bacon,2016,1
gantaknows,FINAL FANTASY XIV Online,2016,1
garik321,Portal 2,2014,1
gary1q2,Left 4 Dead 2,2011,1
gary1q2,Portal 2,2011,1
gary1q2,Super Meat Boy,2011,1
gary1q2,Terraria,2014,1
garypoh18,Team Fortress 2,2013,1
garyyy__,Borderlands 2,2014,1
gato15,STAR WARS™: Rogue Squadron 3D,2016,1
gatorgolfing,Call of Duty: World at War,2013,1
gatorgolfing,Counter-Strike: Global Offensive,2013,1
gatorgolfing,Five Nights at Freddy's,2014,1
gatorgolfing,Grand Theft Auto V,2015,1
gatorgolfing,Rust,2015,1
gatorgolfing,Team Fortress 2,2013,1
gatorgolfing,Undertale,2015,1
gavvv,Counter-Strike: Global Offensive,2015,1
gay_llama,100% Orange Juice,2016,1
gay_llama,Poker Night 2,2014,1
gay_llama,Saints Row IV,2014,1
gayanimeguy,Fishing Planet,2015,1
gayanimeguy,Rogue Shooter: The FPS Roguelike,2014,1
gayanimeguy,SimCity™ 4 Deluxe Edition,2015,1
gayanimeguy,Star Conflict,2014,1
gbl_scarface,Counter-Strike: Source,2010,1
gbl_scarface,Killing Floor,2012,1
gboxmedia,Team Fortress 2,2014,1
gbusjesus,Killing Floor,2014,1
gbusjesus,Painkiller Hell &amp; Damnation,2015,1
gbusjesus,Quake Live™,2014,1
gbusjesus,South Park™: The Stick of Truth™,2014,1
gdy3120,Left 4 Dead,2014,1
gearlan,Reign Of Kings,2015,1
gearlan,Unturned,2014,1
gearskutlu,BioShock Infinite,2014,1
geassguy,The Forest,2014,1
geckglobal,Terraria,2016,1
geckglobal,Who's Your Daddy,2016,1
gedehamsen08,Elsword,2015,1
geeemu,Fallout 4,2016,1
geekmannerd,Bastion,2014,1
geekmannerd,Middle-earth™: Shadow of Mordor™,2014,1
geekmannerd,Remember Me,2014,1
geekosaurus,Counter-Strike: Global Offensive,2015,1
geekosaurus,Napoleon: Total War™,2014,1
gefiltefishegg,Counter-Strike: Global Offensive,2015,2
gefiltefishegg,Team Fortress 2,2014,2
gempal,Gods Will Be Watching,2014,1
gempal,Gorky 17,2014,1
general_hook,Broforce,2014,1
general_hook,Robocraft,2014,1
generalale,Far Cry 3,2014,1
generalale,Team Fortress 2,2013,1
generalale,Thief,2014,1
generalbutface,Ace of Spades: Battle Builder,2013,1
generalstubbs,Machinarium,2016,1
generalstubbs,Tropico 4,2013,1
genextidal,Spec Ops: The Line,2013,1
gennaro3115,Yet Another Zombie Defense,2016,1
genzzii,LiEat,2016,1
genzzii,Plantera,2016,1
genzzii,UBERMOSH,2016,1
georgebrah,Counter-Strike: Source,2014,1
geoskio,Team Fortress 2,2013,1
gepaoisanaimbot,Insurgency,2014,1
gepaoisanaimbot,No Man's Sky,2016,1
geraldtan35,Counter-Strike: Global Offensive,2015,1
geraldtan35,Left 4 Dead 2,2015,1
geraldtan35,Surgeon Simulator,2014,1
geraldtan35,Team Fortress 2,2015,1
geraldtan35,The Darkness II,2015,1
geroucien,BioShock Infinite,2014,1
geroucien,BioShock Infinite: Clash in the Clouds,2015,1
geroucien,Fallout 3,2016,1
gesbhsfbgufbyudguesvyfy,Half-Life 2,2014,1
getMemMeED,Garry's Mod,2014,1
getMemMeED,Sid Meier's Civilization® V,2014,1
get_rekt_in_the_bum,Call of Duty®: Modern Warfare® 2,2015,1
getamagoz,Counter-Strike: Global Offensive,2016,1
getamagoz,Fistful of Frags,2014,1
getoffmeimdone,Counter-Strike: Global Offensive,2013,1
getrektscrubuwotm8,Arma 3,2016,1
getrektscrubuwotm8,Dirty Bomb®,2016,1
getrektscrubuwotm8,Just Cause™ 3,2016,1
getrektscrubuwotm8,Team Fortress 2,2013,1
getrektscrubuwotm8,Tom Clancy’s Splinter Cell Blacklist,2016,1
getthepoint,Counter-Strike: Global Offensive,2014,1
getthepoint,Saints Row: The Third,2013,1
gfire555,Robocraft,2015,1
gfire555,Terraria,2015,1
gftdfc,Card Hunter,2016,1
gftdfc,Killing Floor,2011,1
gftdfc,PAYDAY 2: The Point Break Heists,2016,1
gftdfc,Terraria,2011,1
gg3ds,Dinner Date,2012,1
gg3ds,English Country Tune,2012,1
gg3ds,Estranged: Act I,2014,1
gg3ds,PAYDAY™ The Heist,2012,1
ggaviation,Fallout: New Vegas,2015,1
ggaviation,Half-Life 2,2013,1
ggmud,SpeedRunners,2013,1
ghillieboy,Choice of Robots,2015,1
ghillieboy,Counter-Strike: Global Offensive,2015,1
ghillieboy,Sniper Elite V2,2014,1
ghillieboy,The Way of Life Free Edition,2015,1
ghirq,Loadout,2014,1
ghirq,SMITE®,2016,1
ghost-loli,"10,000,000",2014,1
ghost-loli,Dungeon Defenders,2014,1
ghost-loli,Left 4 Dead 2,2013,1
ghost-loli,One Finger Death Punch,2014,1
ghost-loli,Starbound,2014,1
ghost-loli,Team Fortress 2,2014,1
ghost-spider2,Unturned,2014,1
ghostday,Counter-Strike: Source,2016,1
ghostday,Mad Max,2016,1
ghostexdelta6,Team Fortress 2,2014,1
ghostfps98,Ace of Spades: Battle Builder,2014,1
ghostfps98,Double Action: Boogaloo,2015,1
ghosthackz,Call of Duty®: Black Ops II,2014,1
ghosthackz,Hotline Miami,2013,1
ghostlybug22,BioShock Infinite,2014,1
ghostlybug22,Counter-Strike: Global Offensive,2015,1
ghostlybug22,Dishonored,2014,1
ghostlybug22,Prototype™,2014,1
ghostlybug22,Rust,2015,1
ghostlybug22,Saints Row: The Third,2014,1
ghostninj7a,Borderlands 2,2015,1
ghostninj7a,Draw a Stickman: EPIC,2013,1
ghostninj7a,Team Fortress 2,2013,1
ghostylad,PlanetSide 2,2012,1
ghoules,Dirty Bomb®,2015,1
ghoules,Dust: An Elysian Tail,2014,1
ghoules,Loadout,2014,1
ghoules,Super Hexagon,2014,1
ghoules,Team Fortress 2,2013,1
ghoulneox,Outlast,2015,1
giandeath,Garry's Mod,2014,1
giandeath,Tactical Intervention,2014,1
giantflyingoctopi,Batman™: Arkham Origins,2013,1
gigantowang,DayZ,2014,1
gigeadaniel,Picross Touch,2016,1
gigipig,Cry of Fear,2016,1
gigipig,DOOM,2016,1
gigipig,Killing Floor,2014,1
gigipig,Killing Floor 2,2015,1
gigipig,Zombie Panic! Source,2014,1
gillaz,Counter-Strike: Global Offensive,2015,1
gillinator,Starbound,2014,1
gimmedepussyplsboss,Blacklight: Retribution,2015,1
gimmedepussyplsboss,Counter-Strike: Global Offensive,2015,1
ginger_ginger,Duet,2016,1
gingerninger,Garry's Mod,2014,1
gingerninger,Undertale,2015,1
ginntron,BioShock Infinite,2014,1
ginntron,Mount &amp; Blade: Warband,2010,1
ginntron,Team Fortress 2,2011,1
giogaming,Insurgency,2015,1
giraton,Awesomenauts - the 2D moba,2015,1
giraton,Strike Vector,2014,1
givemesomeheadgivemesomehead,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,2015,1
gizzy124,Counter-Strike: Global Offensive,2014,1
gjgfuj,Gender Bender DNA Twister Extreme,2015,2
gjgfuj,Sid Meier's Civilization® V,2015,2
gksrmftmxk12,BioShock Infinite,2014,1
gksrmftmxk12,Team Fortress 2,2014,1
gksrmftmxk12,Thief,2014,1
gladospony,Team Fortress 2,2012,1
glaze_evas,APB Reloaded,2015,1
glaze_evas,Killing Floor 2,2015,1
glaze_evas,Left 4 Dead 2,2014,1
glaze_evas,Team Fortress 2,2014,1
glitchsteal,Blacklight: Retribution,2013,1
glitchsteal,Strife®,2015,1
globalLV,Counter-Strike: Global Offensive,2015,1
glorytothedprk,Rust,2016,1
gme13,Counter-Strike: Global Offensive,2015,1
goatmehmeh,Counter-Strike: Global Offensive,2014,1
goatmehmeh,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1,2015,1
goatt4life,Goat Simulator,2014,1
goatt4life,LEGO® Batman™3: Beyond Gotham,2014,1
goatt4life,Psychonauts,2014,1
gobblerm8,Team Fortress 2,2014,1
goboy3133,Fallout: New Vegas,2012,1
goboy3133,Half-Life 2: Deathmatch,2011,1
goboy3133,Team Fortress 2,2011,1
goboy3133,Terraria,2013,1
goboy3133,The Escapists,2015,1
gocie,Arma 3,2014,1
god-damn,Ys Origin,2016,1
godberry,Dishonored,2013,1
godberry,Tomb Raider,2015,1
godblazeyou,Ace Combat Assault Horizon - Enhanced Edition,2014,1
godblazeyou,Call of Duty®: Ghosts,2014,1
goddamnparticle,"Star Wars: Battlefront 2 (Classic, 2005)",2012,1
goddamnparticle,Team Fortress 2,2011,1
goddamnterrorists,DayZ,2015,2
goddamnterrorists,Team Fortress 2,2013,2
goddeitysaviour,Team Fortress 2,2014,1
godisblessingme,Counter-Strike: Global Offensive,2015,1
godpostal,How to Survive,2014,1
gogi7,Stardew Valley,2016,1
gogo13711,Trine 2: Complete Story,2014,1
gohangasalami_imalasagnahog,Bastion,2012,1
gohangasalami_imalasagnahog,Rayman® Origins,2012,1
